time,gFx,gFy,gFz
2022-10-12 17:0:53.9500,0.146,-0.74,-0.399,0.853
2022-10-12 17:0:53.9600,0.543,-0.879,-0.655,1.223
2022-10-12 17:0:53.9700,0.79,-0.889,-0.532,1.303
2022-10-12 17:0:53.9810,0.624,-0.779,-0.449,1.094
2022-10-12 17:0:53.9910,0.153,-0.776,-0.529,0.952
2022-10-12 17:0:54.0280,0.646,-0.797,-0.486,1.135
2022-10-12 17:0:54.0280,0.646,-0.797,-0.486,1.135
2022-10-12 17:0:54.0280,0.646,-0.797,-0.486,1.135
2022-10-12 17:0:54.0310,0.512,-0.583,-0.298,0.831
2022-10-12 17:0:54.0410,0.19,-0.546,-0.292,0.648
2022-10-12 17:0:54.0510,-0.026,-0.777,-0.383,0.867
2022-10-12 17:0:54.0610,-0.048,-1.137,-0.677,1.324
2022-10-12 17:0:54.0710,0.274,-1.209,-0.786,1.468
2022-10-12 17:0:54.0820,0.723,-1.056,-0.782,1.5
2022-10-12 17:0:54.0920,0.558,-0.851,-0.594,1.178
2022-10-12 17:0:54.1280,0.244,-0.959,-0.382,1.061
2022-10-12 17:0:54.1280,0.244,-0.959,-0.382,1.061
2022-10-12 17:0:54.1280,0.244,-0.959,-0.382,1.061
2022-10-12 17:0:54.1310,0.36,-0.778,-0.354,0.927
2022-10-12 17:0:54.1410,0.453,-0.621,-0.32,0.833
2022-10-12 17:0:54.1510,0.142,-0.519,-0.189,0.57
2022-10-12 17:0:54.1620,0.051,-0.617,-0.335,0.704
2022-10-12 17:0:54.1740,0.056,-0.989,-0.606,1.161
2022-10-12 17:0:54.1820,0.326,-0.911,-0.781,1.243
2022-10-12 17:0:54.1920,0.667,-0.95,-0.881,1.457
2022-10-12 17:0:54.2050,0.524,-0.828,-0.716,1.214
2022-10-12 17:0:54.2300,0.605,-0.494,-0.213,0.81
2022-10-12 17:0:54.2310,0.605,-0.494,-0.213,0.81
2022-10-12 17:0:54.2320,0.415,-0.434,-0.225,0.641
2022-10-12 17:0:54.2490,0.2,-0.772,-0.428,0.905
2022-10-12 17:0:54.2520,0.254,-0.876,-0.614,1.099
2022-10-12 17:0:54.2620,0.647,-0.78,-0.499,1.13
2022-10-12 17:0:54.2730,0.869,-0.625,-0.511,1.186
2022-10-12 17:0:54.2830,0.404,-0.767,-0.69,1.108
2022-10-12 17:0:54.2930,0.207,-0.902,-0.785,1.214
2022-10-12 17:0:54.3060,0.55,-0.88,-0.732,1.27
2022-10-12 17:0:54.3320,0.408,-0.632,-0.58,0.95
2022-10-12 17:0:54.3320,0.408,-0.632,-0.58,0.95
2022-10-12 17:0:54.3340,0.461,-0.746,-0.535,1.027
2022-10-12 17:0:54.3510,0.602,-0.725,-0.52,1.076
2022-10-12 17:0:54.3530,0.472,-0.653,-0.472,0.934
2022-10-12 17:0:54.3640,0.363,-0.434,-0.436,0.714
2022-10-12 17:0:54.3740,0.227,-0.409,-0.445,0.646
2022-10-12 17:0:54.3840,0.042,-0.577,-0.552,0.8
2022-10-12 17:0:54.3940,-0.018,-0.763,-0.763,1.079
2022-10-12 17:0:54.4290,0.519,-0.752,-0.69,1.145
2022-10-12 17:0:54.4290,0.519,-0.752,-0.69,1.145
2022-10-12 17:0:54.4290,0.519,-0.752,-0.69,1.145
2022-10-12 17:0:54.4340,0.189,-0.682,-0.56,0.902
2022-10-12 17:0:54.4440,0.093,-0.835,-0.56,1.01
2022-10-12 17:0:54.4540,0.383,-0.921,-0.46,1.098
2022-10-12 17:0:54.4640,0.608,-0.881,-0.475,1.171
2022-10-12 17:0:54.4750,0.539,-0.788,-0.57,1.112
2022-10-12 17:0:54.4850,0.117,-0.743,-0.55,0.932
2022-10-12 17:0:54.4950,0.268,-0.895,-0.665,1.147
2022-10-12 17:0:54.5360,0.136,-0.357,-0.385,0.542
2022-10-12 17:0:54.5360,0.136,-0.357,-0.385,0.542
2022-10-12 17:0:54.5360,0.136,-0.357,-0.385,0.542
2022-10-12 17:0:54.5360,0.136,-0.357,-0.385,0.542
2022-10-12 17:0:54.5450,0.186,-0.461,-0.53,0.727
2022-10-12 17:0:54.5550,0.181,-0.861,-0.757,1.161
2022-10-12 17:0:54.5650,0.407,-1.017,-0.943,1.445
2022-10-12 17:0:54.5750,0.639,-0.999,-0.841,1.454
2022-10-12 17:0:54.5860,0.56,-0.739,-0.642,1.128
2022-10-12 17:0:54.5970,0.354,-0.504,-0.298,0.684
2022-10-12 17:0:54.6300,0.183,-0.839,-0.45,0.969
2022-10-12 17:0:54.6300,0.183,-0.839,-0.45,0.969
2022-10-12 17:0:54.6300,0.183,-0.839,-0.45,0.969
2022-10-12 17:0:54.6350,0.45,-1.051,-0.716,1.349
2022-10-12 17:0:54.6460,0.501,-1.093,-0.924,1.516
2022-10-12 17:0:54.6560,0.548,-1.034,-0.804,1.42
2022-10-12 17:0:54.6660,0.496,-0.776,-0.409,1.008
2022-10-12 17:0:54.6760,0.408,-0.449,-0.325,0.688
2022-10-12 17:0:54.6870,0.262,-0.513,-0.193,0.608
2022-10-12 17:0:54.6970,0.424,-0.474,-0.344,0.723
2022-10-12 17:0:54.7330,0.46,-0.898,-0.766,1.267
2022-10-12 17:0:54.7330,0.46,-0.898,-0.766,1.267
2022-10-12 17:0:54.7330,0.46,-0.898,-0.766,1.267
2022-10-12 17:0:54.7360,0.726,-0.99,-0.79,1.46
2022-10-12 17:0:54.7470,0.682,-0.889,-0.835,1.397
2022-10-12 17:0:54.7570,0.311,-0.794,-0.739,1.128
2022-10-12 17:0:54.7670,0.221,-0.536,-0.475,0.75
2022-10-12 17:0:54.7770,0.534,-0.569,-0.329,0.847
2022-10-12 17:0:54.7870,0.371,-0.527,-0.342,0.73
2022-10-12 17:0:54.7980,0.302,-0.672,-0.368,0.824
2022-10-12 17:0:54.8360,0.586,-0.909,-0.634,1.254
2022-10-12 17:0:54.8360,0.586,-0.909,-0.634,1.254
2022-10-12 17:0:54.8360,0.586,-0.909,-0.634,1.254
2022-10-12 17:0:54.8370,0.539,-0.718,-0.468,1.012
2022-10-12 17:0:54.8470,0.188,-0.47,-0.3,0.588
2022-10-12 17:0:54.8570,0.017,-0.472,-0.141,0.493
2022-10-12 17:0:54.8680,0.306,-0.863,-0.403,1.0
2022-10-12 17:0:54.8780,0.524,-1.013,-0.749,1.364
2022-10-12 17:0:54.8880,0.615,-1.09,-0.844,1.51
2022-10-12 17:0:54.8990,0.623,-0.992,-0.69,1.36
2022-10-12 17:0:54.9130,0.537,-0.813,-0.401,1.054
2022-10-12 17:0:54.9410,0.271,-0.539,-0.106,0.613
2022-10-12 17:0:54.9410,0.271,-0.539,-0.106,0.613
2022-10-12 17:0:54.9410,0.271,-0.539,-0.106,0.613
2022-10-12 17:0:54.9480,0.129,-0.783,-0.506,0.941
2022-10-12 17:0:54.9580,-0.022,-0.983,-0.794,1.264
2022-10-12 17:0:54.9680,0.366,-1.122,-0.777,1.413
2022-10-12 17:0:54.9790,0.797,-0.964,-0.82,1.496
2022-10-12 17:0:54.9880,0.355,-0.88,-0.745,1.206
2022-10-12 17:0:54.9990,-0.041,-0.867,-0.616,1.064
2022-10-12 17:0:55.0350,0.308,-0.56,-0.355,0.731
2022-10-12 17:0:55.0350,0.308,-0.56,-0.355,0.731
2022-10-12 17:0:55.0350,0.308,-0.56,-0.355,0.731
2022-10-12 17:0:55.0390,0.11,-0.503,-0.28,0.586
2022-10-12 17:0:55.0490,0.28,-0.633,-0.339,0.771
2022-10-12 17:0:55.0590,0.348,-0.671,-0.582,0.954
2022-10-12 17:0:55.0700,0.331,-0.882,-0.729,1.191
2022-10-12 17:0:55.0790,0.513,-0.896,-0.876,1.354
2022-10-12 17:0:55.0900,0.469,-0.94,-0.838,1.344
2022-10-12 17:0:55.1000,0.331,-0.8,-0.816,1.19
2022-10-12 17:0:55.1360,0.607,-0.519,-0.113,0.807
2022-10-12 17:0:55.1370,0.607,-0.519,-0.113,0.807
2022-10-12 17:0:55.1370,0.607,-0.519,-0.113,0.807
2022-10-12 17:0:55.1400,0.529,-0.425,-0.06,0.681
2022-10-12 17:0:55.1500,0.305,-0.493,-0.161,0.602
2022-10-12 17:0:55.1600,0.289,-0.761,-0.32,0.875
2022-10-12 17:0:55.1700,0.397,-1.052,-0.814,1.388
2022-10-12 17:0:55.1820,0.6,-1.111,-0.986,1.602
2022-10-12 17:0:55.1900,0.632,-0.991,-0.898,1.479
2022-10-12 17:0:55.2010,0.605,-0.689,-0.49,1.04
2022-10-12 17:0:55.2140,0.339,-0.409,-0.363,0.643
2022-10-12 17:0:55.2380,-0.036,-0.823,-0.392,0.912
2022-10-12 17:0:55.2380,-0.036,-0.823,-0.392,0.912
2022-10-12 17:0:55.2400,0.359,-0.61,-0.351,0.79
2022-10-12 17:0:55.2500,0.585,-0.759,-0.526,1.093
2022-10-12 17:0:55.2610,0.278,-0.712,-0.55,0.942
2022-10-12 17:0:55.2710,0.389,-0.84,-0.594,1.1
2022-10-12 17:0:55.2820,0.348,-0.929,-0.693,1.21
2022-10-12 17:0:55.2910,0.176,-0.916,-0.875,1.279
2022-10-12 17:0:55.3010,0.434,-0.942,-0.787,1.302
2022-10-12 17:0:55.3400,0.33,-0.628,-0.254,0.754
2022-10-12 17:0:55.3400,0.33,-0.628,-0.254,0.754
2022-10-12 17:0:55.3410,0.33,-0.628,-0.254,0.754
2022-10-12 17:0:55.3420,0.434,-0.699,-0.448,0.937
2022-10-12 17:0:55.3510,0.445,-0.76,-0.42,0.976
2022-10-12 17:0:55.3620,0.501,-0.749,-0.611,1.089
2022-10-12 17:0:55.3720,0.221,-0.69,-0.581,0.929
2022-10-12 17:0:55.3820,0.292,-0.535,-0.408,0.733
2022-10-12 17:0:55.3920,0.253,-0.626,-0.502,0.841
2022-10-12 17:0:55.4020,0.166,-0.856,-0.661,1.094
2022-10-12 17:0:55.4410,0.467,-0.774,-0.592,1.081
2022-10-12 17:0:55.4410,0.467,-0.774,-0.592,1.081
2022-10-12 17:0:55.4420,0.467,-0.774,-0.592,1.081
2022-10-12 17:0:55.4430,0.234,-0.615,-0.401,0.771
2022-10-12 17:0:55.4520,0.152,-0.685,-0.248,0.744
2022-10-12 17:0:55.4620,0.234,-0.807,-0.444,0.95
2022-10-12 17:0:55.4720,0.292,-1.057,-0.572,1.237
2022-10-12 17:0:55.4830,0.383,-0.993,-0.622,1.233
2022-10-12 17:0:55.4930,0.527,-0.958,-0.568,1.232
2022-10-12 17:0:55.5030,0.334,-0.726,-0.318,0.86
2022-10-12 17:0:55.5170,0.286,-0.716,-0.348,0.846
2022-10-12 17:0:55.5410,0.328,-0.523,-0.279,0.677
2022-10-12 17:0:55.5410,0.328,-0.523,-0.279,0.677
2022-10-12 17:0:55.5430,0.264,-0.564,-0.347,0.713
2022-10-12 17:0:55.5530,0.166,-0.964,-0.756,1.236
2022-10-12 17:0:55.5630,0.345,-1.118,-0.879,1.463
2022-10-12 17:0:55.5730,0.932,-1.0,-0.778,1.573
2022-10-12 17:0:55.5840,1.084,-0.674,-0.643,1.429
2022-10-12 17:0:55.5940,0.627,-0.406,-0.411,0.853
2022-10-12 17:0:55.6040,0.246,-0.431,-0.383,0.627
2022-10-12 17:0:55.6380,0.723,-0.701,-0.745,1.253
2022-10-12 17:0:55.6380,0.723,-0.701,-0.745,1.253
2022-10-12 17:0:55.6390,0.723,-0.701,-0.745,1.253
2022-10-12 17:0:55.6440,0.71,-0.753,-0.923,1.387
2022-10-12 17:0:55.6540,0.295,-0.763,-0.936,1.243
2022-10-12 17:0:55.6650,0.308,-0.822,-0.741,1.149
2022-10-12 17:0:55.6740,0.491,-0.622,-0.682,1.046
2022-10-12 17:0:55.6840,0.528,-0.542,-0.468,0.89
2022-10-12 17:0:55.6940,0.203,-0.518,-0.429,0.703
2022-10-12 17:0:55.7050,0.261,-0.559,-0.424,0.749
2022-10-12 17:0:55.7190,0.158,-0.929,-0.487,1.061
2022-10-12 17:0:55.7420,0.813,-0.768,-0.367,1.177
2022-10-12 17:0:55.7430,0.813,-0.768,-0.367,1.177
2022-10-12 17:0:55.7440,0.712,-0.612,-0.432,1.033
2022-10-12 17:0:55.7680,-0.152,-0.817,-0.473,0.956
2022-10-12 17:0:55.7680,-0.152,-0.817,-0.473,0.956
2022-10-12 17:0:55.7750,0.099,-1.084,-0.732,1.312
2022-10-12 17:0:55.7850,0.704,-1.082,-0.926,1.589
2022-10-12 17:0:55.7950,0.955,-0.876,-0.757,1.501
2022-10-12 17:0:55.8060,0.535,-0.614,-0.55,0.983
2022-10-12 17:0:55.8160,0.142,-0.588,-0.342,0.695
2022-10-12 17:0:55.8440,0.131,-0.855,-0.517,1.008
2022-10-12 17:0:55.8440,0.131,-0.855,-0.517,1.008
2022-10-12 17:0:55.8450,0.368,-0.852,-0.671,1.145
2022-10-12 17:0:55.8670,0.231,-0.714,-0.601,0.961
2022-10-12 17:0:55.8670,0.231,-0.714,-0.601,0.961
2022-10-12 17:0:55.8760,0.235,-0.602,-0.508,0.822
2022-10-12 17:0:55.8860,0.057,-0.695,-0.561,0.895
2022-10-12 17:0:55.8970,0.258,-0.796,-0.693,1.086
2022-10-12 17:0:55.9060,0.274,-0.752,-0.747,1.095
2022-10-12 17:0:55.9460,0.46,-0.496,-0.373,0.772
2022-10-12 17:0:55.9460,0.46,-0.496,-0.373,0.772
2022-10-12 17:0:55.9470,0.46,-0.496,-0.373,0.772
2022-10-12 17:0:55.9480,0.46,-0.496,-0.373,0.772
2022-10-12 17:0:55.9560,0.613,-0.526,-0.483,0.941
2022-10-12 17:0:55.9670,0.222,-0.773,-0.699,1.066
2022-10-12 17:0:55.9760,0.065,-0.905,-0.877,1.262
2022-10-12 17:0:55.9870,0.729,-1.052,-0.894,1.561
2022-10-12 17:0:55.9970,0.989,-0.973,-0.742,1.573
2022-10-12 17:0:56.0070,0.718,-0.854,-0.687,1.31
2022-10-12 17:0:56.0450,0.412,-0.37,-0.024,0.554
2022-10-12 17:0:56.0460,0.412,-0.37,-0.024,0.554
2022-10-12 17:0:56.0460,0.412,-0.37,-0.024,0.554
2022-10-12 17:0:56.0470,0.186,-0.679,-0.301,0.766
2022-10-12 17:0:56.0570,0.239,-0.787,-0.49,0.957
2022-10-12 17:0:56.0670,0.638,-0.803,-0.614,1.195
2022-10-12 17:0:56.0770,0.566,-0.808,-0.677,1.196
2022-10-12 17:0:56.0870,0.24,-0.753,-0.695,1.052
2022-10-12 17:0:56.0980,0.244,-0.873,-0.632,1.105
2022-10-12 17:0:56.1080,0.394,-0.927,-0.654,1.201
2022-10-12 17:0:56.1180,0.454,-0.927,-0.598,1.193
2022-10-12 17:0:56.1450,0.364,-0.682,-0.431,0.885
2022-10-12 17:0:56.1450,0.364,-0.682,-0.431,0.885
2022-10-12 17:0:56.1480,0.204,-0.731,-0.219,0.79
2022-10-12 17:0:56.1660,0.467,-0.706,-0.334,0.91
2022-10-12 17:0:56.1680,0.509,-0.801,-0.505,1.075
2022-10-12 17:0:56.1800,0.424,-0.889,-0.589,1.148
2022-10-12 17:0:56.1880,0.216,-0.784,-0.767,1.118
2022-10-12 17:0:56.1990,0.396,-0.805,-0.6,1.079
2022-10-12 17:0:56.2090,0.499,-0.663,-0.358,0.904
2022-10-12 17:0:56.2460,0.093,-0.9,-0.46,1.015
2022-10-12 17:0:56.2460,0.093,-0.9,-0.46,1.015
2022-10-12 17:0:56.2460,0.093,-0.9,-0.46,1.015
2022-10-12 17:0:56.2480,0.249,-0.978,-0.617,1.183
2022-10-12 17:0:56.2590,0.61,-0.955,-0.556,1.262
2022-10-12 17:0:56.2690,0.605,-0.65,-0.451,0.996
2022-10-12 17:0:56.2790,0.251,-0.507,-0.25,0.619
2022-10-12 17:0:56.2890,-0.009,-0.721,-0.558,0.912
2022-10-12 17:0:56.2990,-0.128,-0.983,-0.796,1.271
2022-10-12 17:0:56.3090,0.248,-1.073,-0.935,1.445
2022-10-12 17:0:56.3500,0.044,-0.937,-0.695,1.167
2022-10-12 17:0:56.3500,0.044,-0.937,-0.695,1.167
2022-10-12 17:0:56.3510,0.044,-0.937,-0.695,1.167
2022-10-12 17:0:56.3510,0.044,-0.937,-0.695,1.167
2022-10-12 17:0:56.3590,0.239,-0.989,-0.835,1.316
2022-10-12 17:0:56.3700,0.664,-0.89,-0.781,1.358
2022-10-12 17:0:56.3810,0.801,-0.645,-0.697,1.242
2022-10-12 17:0:56.3890,0.351,-0.26,-0.26,0.508
2022-10-12 17:0:56.4000,0.162,-0.205,-0.042,0.265
2022-10-12 17:0:56.4100,0.084,-0.246,-0.132,0.292
2022-10-12 17:0:56.4480,0.837,-1.128,-0.872,1.653
2022-10-12 17:0:56.4480,0.837,-1.128,-0.872,1.653
2022-10-12 17:0:56.4490,0.837,-1.128,-0.872,1.653
2022-10-12 17:0:56.4500,0.746,-0.93,-0.754,1.411
2022-10-12 17:0:56.4600,0.613,-0.732,-0.48,1.069
2022-10-12 17:0:56.4700,0.536,-0.337,-0.056,0.636
2022-10-12 17:0:56.4800,0.337,-0.418,-0.042,0.539
2022-10-12 17:0:56.4910,0.238,-0.449,-0.068,0.513
2022-10-12 17:0:56.5010,0.372,-0.578,-0.394,0.792
2022-10-12 17:0:56.5110,0.389,-0.979,-0.687,1.258
2022-10-12 17:0:56.5210,0.582,-1.057,-0.939,1.529
2022-10-12 17:0:56.5500,0.617,-0.885,-0.755,1.317
2022-10-12 17:0:56.5500,0.617,-0.885,-0.755,1.317
2022-10-12 17:0:56.5520,0.252,-0.607,-0.574,0.873
2022-10-12 17:0:56.5660,0.06,-0.546,-0.353,0.653
2022-10-12 17:0:56.5710,0.076,-0.603,-0.313,0.684
2022-10-12 17:0:56.5810,0.364,-0.905,-0.555,1.122
2022-10-12 17:0:56.5910,0.727,-0.908,-0.629,1.322
2022-10-12 17:0:56.6020,0.596,-0.915,-0.607,1.249
2022-10-12 17:0:56.6120,0.386,-0.834,-0.521,1.056
2022-10-12 17:0:56.6500,0.397,-0.89,-0.502,1.096
2022-10-12 17:0:56.6500,0.397,-0.89,-0.502,1.096
2022-10-12 17:0:56.6500,0.397,-0.89,-0.502,1.096
2022-10-12 17:0:56.6520,0.416,-0.938,-0.618,1.198
2022-10-12 17:0:56.6620,0.397,-1.052,-0.739,1.346
2022-10-12 17:0:56.6720,0.528,-1.025,-0.711,1.355
2022-10-12 17:0:56.6820,0.607,-0.92,-0.547,1.23
2022-10-12 17:0:56.6920,0.651,-0.779,-0.434,1.104
2022-10-12 17:0:56.7030,0.386,-0.592,-0.254,0.751
2022-10-12 17:0:56.7130,0.148,-0.621,-0.252,0.686
2022-10-12 17:0:56.7500,0.246,-0.891,-0.453,1.029
2022-10-12 17:0:56.7500,0.246,-0.891,-0.453,1.029
2022-10-12 17:0:56.7500,0.246,-0.891,-0.453,1.029
2022-10-12 17:0:56.7520,0.368,-0.886,-0.505,1.084
2022-10-12 17:0:56.7630,0.225,-0.771,-0.451,0.921
2022-10-12 17:0:56.7730,0.189,-0.8,-0.427,0.926
2022-10-12 17:0:56.7830,0.063,-0.894,-0.574,1.064
2022-10-12 17:0:56.7940,0.196,-1.155,-0.84,1.442
2022-10-12 17:0:56.8040,0.418,-1.144,-0.781,1.447
2022-10-12 17:0:56.8140,0.73,-0.777,-0.535,1.193
2022-10-12 17:0:56.8490,0.037,-0.448,-0.277,0.528
2022-10-12 17:0:56.8490,0.037,-0.448,-0.277,0.528
2022-10-12 17:0:56.8490,0.037,-0.448,-0.277,0.528
2022-10-12 17:0:56.8530,0.247,-0.608,-0.405,0.771
2022-10-12 17:0:56.8640,0.375,-0.673,-0.64,1.002
2022-10-12 17:0:56.8730,0.465,-0.781,-0.844,1.24
2022-10-12 17:0:56.8840,0.545,-0.924,-0.959,1.439
2022-10-12 17:0:56.8940,0.554,-0.801,-0.844,1.289
2022-10-12 17:0:56.9040,0.474,-0.744,-0.726,1.142
2022-10-12 17:0:56.9150,0.508,-0.707,-0.63,1.075
2022-10-12 17:0:56.9530,0.495,-0.542,-0.257,0.778
2022-10-12 17:0:56.9530,0.495,-0.542,-0.257,0.778
2022-10-12 17:0:56.9530,0.495,-0.542,-0.257,0.778
2022-10-12 17:0:56.9550,0.362,-0.515,-0.03,0.63
2022-10-12 17:0:56.9650,0.403,-0.604,-0.235,0.763
2022-10-12 17:0:56.9740,0.239,-0.895,-0.648,1.131
2022-10-12 17:0:56.9850,0.417,-1.007,-0.78,1.34
2022-10-12 17:0:56.9950,0.45,-0.99,-0.901,1.412
2022-10-12 17:0:57.0050,0.412,-0.966,-0.796,1.318
2022-10-12 17:0:57.0160,0.406,-0.917,-0.694,1.22
2022-10-12 17:0:57.0520,0.381,-0.669,-0.137,0.782
2022-10-12 17:0:57.0520,0.381,-0.669,-0.137,0.782
2022-10-12 17:0:57.0530,0.381,-0.669,-0.137,0.782
2022-10-12 17:0:57.0550,0.354,-0.545,-0.193,0.678
2022-10-12 17:0:57.0660,0.285,-0.586,-0.215,0.686
2022-10-12 17:0:57.0750,0.222,-0.775,-0.476,0.936
2022-10-12 17:0:57.0860,0.359,-0.79,-0.603,1.057
2022-10-12 17:0:57.0950,0.565,-0.754,-0.711,1.18
2022-10-12 17:0:57.1060,0.393,-0.662,-0.638,1.0
2022-10-12 17:0:57.1160,0.228,-0.731,-0.748,1.07
2022-10-12 17:0:57.1320,0.253,-0.799,-0.796,1.156
2022-10-12 17:0:57.1550,0.647,-0.757,-0.645,1.186
2022-10-12 17:0:57.1550,0.683,-0.594,-0.572,1.071
2022-10-12 17:0:57.1560,0.683,-0.594,-0.572,1.071
2022-10-12 17:0:57.1670,0.328,-0.454,-0.467,0.729
2022-10-12 17:0:57.1760,0.122,-0.534,-0.467,0.72
2022-10-12 17:0:57.1860,0.286,-0.651,-0.553,0.901
2022-10-12 17:0:57.1960,0.466,-0.702,-0.764,1.137
2022-10-12 17:0:57.2070,0.485,-0.715,-1.02,1.337
2022-10-12 17:0:57.2170,0.276,-0.74,-0.934,1.223
2022-10-12 17:0:57.2550,0.45,-0.7,-0.602,1.027
2022-10-12 17:0:57.2550,0.45,-0.7,-0.602,1.027
2022-10-12 17:0:57.2550,0.45,-0.7,-0.602,1.027
2022-10-12 17:0:57.2570,0.412,-0.544,-0.53,0.864
2022-10-12 17:0:57.2670,0.251,-0.48,-0.429,0.691
2022-10-12 17:0:57.2770,0.154,-0.609,-0.458,0.777
2022-10-12 17:0:57.2870,0.165,-0.73,-0.369,0.834
2022-10-12 17:0:57.2990,0.5,-0.881,-0.496,1.128
2022-10-12 17:0:57.3070,0.514,-0.951,-0.656,1.264
2022-10-12 17:0:57.3180,0.342,-0.998,-0.644,1.236
2022-10-12 17:0:57.3550,0.48,-0.679,-0.469,0.955
2022-10-12 17:0:57.3550,0.48,-0.679,-0.469,0.955
2022-10-12 17:0:57.3560,0.48,-0.679,-0.469,0.955
2022-10-12 17:0:57.3570,0.438,-0.624,-0.453,0.887
2022-10-12 17:0:57.3680,0.483,-0.651,-0.506,0.956
2022-10-12 17:0:57.3770,0.642,-0.538,-0.534,0.993
2022-10-12 17:0:57.3880,0.542,-0.579,-0.647,1.024
2022-10-12 17:0:57.3980,0.475,-0.606,-0.705,1.044
2022-10-12 17:0:57.4080,0.619,-0.566,-0.613,1.039
2022-10-12 17:0:57.4190,0.495,-0.561,-0.627,0.976
2022-10-12 17:0:57.4570,0.481,-1.073,-0.849,1.45
2022-10-12 17:0:57.4570,0.481,-1.073,-0.849,1.45
2022-10-12 17:0:57.4580,0.481,-1.073,-0.849,1.45
2022-10-12 17:0:57.4590,0.68,-0.859,-0.673,1.286
2022-10-12 17:0:57.4690,0.625,-0.595,-0.358,0.934
2022-10-12 17:0:57.4790,0.265,-0.582,-0.311,0.711
2022-10-12 17:0:57.4890,-0.07,-0.766,-0.382,0.859
2022-10-12 17:0:57.4990,-0.165,-0.869,-0.296,0.933
2022-10-12 17:0:57.5090,0.29,-1.141,-0.477,1.27
2022-10-12 17:0:57.5190,0.78,-1.01,-0.727,1.469
2022-10-12 17:0:57.5340,0.571,-1.026,-0.697,1.365
2022-10-12 17:0:57.5580,0.367,-0.545,-0.168,0.678
2022-10-12 17:0:57.5590,0.367,-0.545,-0.168,0.678
2022-10-12 17:0:57.5600,0.367,-0.545,-0.168,0.678
2022-10-12 17:0:57.5690,0.342,-0.637,-0.121,0.733
2022-10-12 17:0:57.5790,0.184,-0.919,-0.487,1.056
2022-10-12 17:0:57.5900,0.249,-1.08,-0.557,1.24
2022-10-12 17:0:57.6010,0.509,-1.081,-0.673,1.371
2022-10-12 17:0:57.6100,0.773,-0.817,-0.485,1.225
2022-10-12 17:0:57.6200,0.537,-0.633,-0.359,0.904
2022-10-12 17:0:57.6570,-0.303,-0.75,-0.287,0.858
2022-10-12 17:0:57.6570,-0.303,-0.75,-0.287,0.858
2022-10-12 17:0:57.6570,-0.303,-0.75,-0.287,0.858
2022-10-12 17:0:57.6600,0.117,-1.06,-0.536,1.194
2022-10-12 17:0:57.6700,0.39,-1.16,-0.746,1.433
2022-10-12 17:0:57.6800,0.689,-1.139,-0.664,1.488
2022-10-12 17:0:57.6900,0.426,-1.024,-0.638,1.279
2022-10-12 17:0:57.7010,0.31,-0.969,-0.497,1.132
2022-10-12 17:0:57.7110,0.4,-0.802,-0.393,0.979
2022-10-12 17:0:57.7210,0.279,-0.699,-0.401,0.853
2022-10-12 17:0:57.7350,0.075,-0.651,-0.305,0.723
2022-10-12 17:0:57.7570,0.277,-0.746,-0.584,0.987
2022-10-12 17:0:57.7580,0.277,-0.746,-0.584,0.987
2022-10-12 17:0:57.7610,0.682,-0.727,-0.668,1.2
2022-10-12 17:0:57.7710,0.737,-0.685,-0.713,1.233
2022-10-12 17:0:57.7810,0.241,-0.768,-0.774,1.117
2022-10-12 17:0:57.7910,0.377,-0.672,-0.598,0.975
2022-10-12 17:0:57.8010,0.746,-0.572,-0.442,1.039
2022-10-12 17:0:57.8120,0.536,-0.545,-0.433,0.879
2022-10-12 17:0:57.8220,0.363,-0.711,-0.519,0.952
2022-10-12 17:0:57.8360,0.359,-0.756,-0.486,0.968
2022-10-12 17:0:57.8590,0.627,-0.781,-0.559,1.147
2022-10-12 17:0:57.8590,0.627,-0.781,-0.559,1.147
2022-10-12 17:0:57.8620,0.466,-0.859,-0.607,1.15
2022-10-12 17:0:57.8720,0.409,-0.736,-0.518,0.989
2022-10-12 17:0:57.8820,0.519,-0.736,-0.53,1.045
2022-10-12 17:0:57.8920,0.286,-0.578,-0.48,0.804
2022-10-12 17:0:57.9020,0.283,-0.624,-0.491,0.843
2022-10-12 17:0:57.9120,0.533,-0.645,-0.489,0.969
2022-10-12 17:0:57.9230,0.383,-0.696,-0.596,0.993
2022-10-12 17:0:57.9600,0.498,-0.895,-0.722,1.253
2022-10-12 17:0:57.9610,0.498,-0.895,-0.722,1.253
2022-10-12 17:0:57.9610,0.498,-0.895,-0.722,1.253
2022-10-12 17:0:57.9620,0.562,-0.665,-0.532,1.02
2022-10-12 17:0:57.9730,0.34,-0.579,-0.408,0.786
2022-10-12 17:0:57.9830,0.147,-0.658,-0.403,0.785
2022-10-12 17:0:57.9930,0.148,-0.823,-0.417,0.934
2022-10-12 17:0:58.0030,0.485,-0.957,-0.636,1.247
2022-10-12 17:0:58.0130,0.596,-0.937,-0.649,1.286
2022-10-12 17:0:58.0230,0.487,-0.838,-0.697,1.194
2022-10-12 17:0:58.0340,0.402,-0.792,-0.606,1.075
2022-10-12 17:0:58.0620,0.168,-0.626,-0.516,0.828
2022-10-12 17:0:58.0630,0.074,-0.727,-0.617,0.956
2022-10-12 17:0:58.0640,0.074,-0.727,-0.617,0.956
2022-10-12 17:0:58.0890,0.512,-0.728,-0.673,1.116
