time,gFx,gFy,gFz,
54:18.3,0.835,-0.422,-0.458,1.042
54:18.3,0.832,-0.424,-0.485,1.052
54:18.3,0.828,-0.412,-0.514,1.058
54:18.4,0.761,-0.345,-0.516,0.982
54:18.4,0.761,-0.345,-0.516,0.982
54:18.4,0.761,-0.345,-0.516,0.982
54:18.4,0.742,-0.332,-0.53,0.97
54:18.4,0.717,-0.398,-0.57,0.999
54:18.4,0.705,-0.401,-0.582,0.998
54:18.4,0.688,-0.403,-0.614,1.006
54:18.4,0.669,-0.408,-0.62,0.999
54:18.4,0.659,-0.412,-0.618,0.993
54:18.4,0.643,-0.414,-0.622,0.986
54:18.5,0.633,-0.43,-0.606,0.976
54:18.5,0.646,-0.411,-0.647,1.002
54:18.5,0.646,-0.411,-0.647,1.002
54:18.5,0.661,-0.396,-0.675,1.024
54:18.5,0.667,-0.369,-0.654,1.004
54:18.5,0.653,-0.367,-0.66,0.998
54:18.5,0.623,-0.342,-0.663,0.972
54:18.5,0.609,-0.335,-0.623,0.933
54:18.5,0.639,-0.341,-0.641,0.967
54:18.5,0.648,-0.37,-0.669,1.002
54:18.6,0.581,-0.457,-0.656,0.988
54:18.6,0.581,-0.457,-0.656,0.988
54:18.6,0.581,-0.457,-0.656,0.988
54:18.6,0.533,-0.48,-0.577,0.921
54:18.6,0.535,-0.495,-0.542,0.908
54:18.6,0.554,-0.541,-0.59,0.973
54:18.6,0.579,-0.601,-0.6,1.028
54:18.6,0.621,-0.613,-0.638,1.081
54:18.6,0.651,-0.578,-0.64,1.081
54:18.6,0.644,-0.549,-0.615,1.046
54:18.7,0.583,-0.564,-0.587,1.001
54:18.7,0.593,-0.589,-0.551,1.001
54:18.7,0.593,-0.589,-0.551,1.001
54:18.7,0.588,-0.603,-0.554,1.008
54:18.7,0.581,-0.609,-0.568,1.015
54:18.7,0.58,-0.623,-0.566,1.022
54:18.7,0.572,-0.653,-0.558,1.032
54:18.7,0.561,-0.677,-0.541,1.032
54:18.7,0.567,-0.685,-0.54,1.04
54:18.7,0.572,-0.697,-0.544,1.053
54:18.8,0.605,-0.638,-0.57,1.048
54:18.8,0.605,-0.638,-0.57,1.048
54:18.8,0.605,-0.638,-0.57,1.048
54:18.8,0.621,-0.604,-0.561,1.032
54:18.8,0.612,-0.596,-0.574,1.029
54:18.8,0.607,-0.588,-0.583,1.027
54:18.8,0.598,-0.566,-0.591,1.014
54:18.8,0.588,-0.564,-0.607,1.016
54:18.8,0.587,-0.553,-0.617,1.015
54:18.8,0.595,-0.545,-0.603,1.007
54:18.9,0.613,-0.51,-0.58,0.986
54:18.9,0.608,-0.514,-0.575,0.982
54:18.9,0.608,-0.514,-0.575,0.982
54:18.9,0.608,-0.514,-0.575,0.982
54:18.9,0.61,-0.517,-0.579,0.987
54:18.9,0.621,-0.515,-0.593,1.001
54:18.9,0.627,-0.505,-0.616,1.014
54:18.9,0.634,-0.496,-0.649,1.034
54:18.9,0.634,-0.485,-0.668,1.041
54:18.9,0.628,-0.467,-0.645,1.014
54:19.0,0.587,-0.465,-0.595,0.956
54:19.0,0.587,-0.465,-0.595,0.956
54:19.0,0.587,-0.465,-0.595,0.956
54:19.0,0.608,-0.458,-0.596,0.967
54:19.0,0.627,-0.48,-0.598,0.991
54:19.0,0.637,-0.493,-0.602,1.006
54:19.0,0.68,-0.48,-0.553,0.999
54:19.0,0.757,-0.486,-0.567,1.063
54:19.0,0.732,-0.553,-0.574,1.082
54:19.0,0.635,-0.609,-0.505,1.014
54:19.1,0.582,-0.551,-0.636,1.023
54:19.1,0.582,-0.551,-0.636,1.023
54:19.1,0.582,-0.551,-0.636,1.023
54:19.1,0.58,-0.707,-0.519,1.051
54:19.1,0.599,-0.672,-0.606,1.085
54:19.1,0.568,-0.552,-0.496,0.935
54:19.1,0.553,-0.616,-0.572,1.006
54:19.1,0.607,-0.592,-0.528,0.999
54:19.1,0.659,-0.633,-0.56,1.072
54:19.1,0.564,-0.72,-0.554,1.069
54:20.1,0.575,-0.725,-0.593,1.099
54:20.1,0.575,-0.725,-0.593,1.099
54:20.1,0.575,-0.725,-0.593,1.099
54:20.1,0.552,-0.746,-0.636,1.125
54:20.1,0.602,-0.648,-0.64,1.092
54:20.1,0.661,-0.55,-0.54,1.015
54:20.1,0.657,-0.568,-0.574,1.041
54:20.1,0.641,-0.534,-0.602,1.029
54:20.2,0.662,-0.46,-0.567,0.986
54:20.2,0.642,-0.432,-0.578,0.966
54:20.2,0.661,-0.376,-0.58,0.956
54:20.2,0.661,-0.376,-0.58,0.956
54:20.2,0.661,-0.376,-0.58,0.956
54:20.2,0.661,-0.431,-0.591,0.986
54:20.2,0.641,-0.44,-0.603,0.984
54:20.2,0.631,-0.464,-0.579,0.974
54:20.2,0.59,-0.559,-0.596,1.008
54:20.2,0.514,-0.606,-0.615,1.005
54:20.3,0.522,-0.642,-0.61,1.028
54:20.3,0.553,-0.71,-0.613,1.089
54:20.3,0.543,-0.725,-0.595,1.084
54:20.3,0.543,-0.725,-0.595,1.084
54:20.3,0.543,-0.725,-0.595,1.084
54:20.3,0.509,-0.782,-0.566,1.091
54:20.3,0.459,-0.815,-0.61,1.117
54:20.3,0.417,-0.769,-0.641,1.084
54:20.3,0.489,-0.708,-0.575,1.035
54:20.3,0.558,-0.606,-0.55,0.991
54:20.4,0.589,-0.53,-0.543,0.961
54:20.4,0.618,-0.497,-0.58,0.983
54:20.4,0.652,-0.307,-0.595,0.935
54:20.4,0.652,-0.307,-0.595,0.935
54:20.4,0.652,-0.307,-0.595,0.935
54:20.4,0.7,-0.274,-0.608,0.967
54:20.4,0.77,-0.281,-0.649,1.045
54:20.4,0.821,-0.285,-0.642,1.08
54:20.4,0.86,-0.262,-0.726,1.156
54:20.4,0.822,-0.209,-0.639,1.062
54:20.5,0.688,-0.242,-0.618,0.956
54:20.5,0.431,-0.366,-0.557,0.794
54:20.5,0.365,-0.435,-0.519,0.769
54:20.5,0.707,-0.587,-0.827,1.236
54:20.5,0.707,-0.587,-0.827,1.236
54:20.5,0.707,-0.587,-0.827,1.236
54:20.5,0.676,-0.552,-0.781,1.171
54:20.5,0.404,-0.506,-0.888,1.099
54:20.5,0.431,-0.56,-0.765,1.041
54:20.5,0.637,-0.596,-0.556,1.034
54:20.6,0.693,-0.549,-0.638,1.09
54:20.6,0.694,-0.523,-0.444,0.976
54:20.6,0.688,-0.473,-0.385,0.919
54:20.6,0.582,-0.516,-0.46,0.904
54:20.6,0.582,-0.516,-0.46,0.904
54:20.6,0.582,-0.516,-0.46,0.904
54:20.6,0.691,-0.506,-0.454,0.969
54:20.6,0.846,-0.419,-0.455,1.048
54:20.6,0.952,-0.369,-0.386,1.092
54:20.6,1,-0.371,-0.427,1.149
54:20.7,0.84,-0.488,-0.594,1.139
54:20.7,0.573,-0.527,-0.616,0.993
54:20.7,0.47,-0.523,-0.714,1.002
54:20.7,0.653,-0.442,-0.527,0.948
54:20.7,0.653,-0.442,-0.527,0.948
54:20.7,0.797,-0.563,-0.396,1.053
54:20.7,0.699,-0.517,-0.434,0.972
54:20.7,0.599,-0.433,-0.647,0.982
54:20.7,0.506,-0.344,-0.767,0.981
54:20.7,0.608,-0.511,-0.803,1.129
54:20.8,0.814,-0.591,-0.664,1.205
54:20.8,0.917,-0.126,-0.6,1.103
54:20.8,0.84,0.062,-0.672,1.078
54:20.8,0.603,0.08,-1.016,1.184
54:20.8,0.603,0.08,-1.016,1.184
54:20.8,0.603,0.08,-1.016,1.184
54:20.8,0.724,-0.093,-0.869,1.135
54:20.8,0.667,-0.397,-0.941,1.22
54:20.8,0.448,-0.522,-0.845,1.09
54:20.8,0.209,-0.508,-0.804,0.974
54:20.9,0.081,-0.633,-1.029,1.211
54:20.9,0.023,-0.952,-1.126,1.475
54:20.9,-0.051,-2.009,-0.425,2.054
54:20.9,-0.051,-2.009,-0.425,2.054
54:20.9,-0.051,-2.009,-0.425,2.054
54:20.9,-0.084,-1.76,-0.481,1.826
54:20.9,0.426,-1.152,-0.322,1.27
54:20.9,0.986,-0.546,-0.424,1.204
54:20.9,1.205,-0.362,-0.272,1.287
54:20.9,1.211,-0.264,-0.5,1.336
54:21.0,1.219,-0.094,-0.665,1.392
54:21.0,1.034,0.124,-0.282,1.079
54:21.0,0.854,0.26,-0.174,0.91
54:21.0,0.466,-0.369,-0.436,0.737
54:21.0,0.466,-0.369,-0.436,0.737
54:21.0,0.466,-0.369,-0.436,0.737
54:21.0,0.54,-0.638,-0.444,0.946
54:21.0,0.595,-0.834,-0.467,1.126
54:21.0,0.963,-1.025,-0.365,1.453
54:21.0,0.965,-0.965,-0.359,1.411
54:21.1,0.717,-0.913,-0.543,1.282
54:21.1,0.539,-0.897,-0.468,1.146
54:21.1,0.483,-0.836,-0.493,1.084
54:21.1,0.427,-0.644,-0.573,0.962
54:21.1,0.427,-0.644,-0.573,0.962
54:21.1,0.269,-0.537,-0.738,0.952
54:21.1,0.281,-0.569,-0.748,0.981
54:21.1,0.582,-0.619,-0.791,1.161
54:21.1,0.612,-0.667,-0.755,1.179
54:21.1,0.43,-0.756,-0.688,1.109
54:21.2,0.381,-0.779,-0.687,1.106
54:21.2,0.464,-0.744,-0.541,1.03
54:21.2,0.473,-0.721,-0.593,1.047
54:21.2,0.473,-0.721,-0.593,1.047
54:21.2,0.473,-0.721,-0.593,1.047
54:21.2,0.502,-0.706,-0.591,1.049
54:21.2,0.492,-0.648,-0.631,1.03
54:21.2,0.46,-0.588,-0.62,0.97
54:21.2,0.488,-0.548,-0.614,0.957
54:21.2,0.506,-0.557,-0.631,0.982
54:21.3,0.555,-0.523,-0.616,0.98
54:21.3,0.588,-0.47,-0.576,0.948
54:21.3,0.607,-0.549,-0.539,0.98
54:21.3,0.607,-0.549,-0.539,0.98
54:21.3,0.607,-0.549,-0.539,0.98
54:21.3,0.66,-0.591,-0.541,1.038
54:21.3,0.68,-0.653,-0.55,1.091
54:21.3,0.643,-0.671,-0.531,1.07
54:21.3,0.569,-0.692,-0.524,1.038
54:21.4,0.543,-0.72,-0.516,1.039
54:21.4,0.564,-0.737,-0.481,1.045
54:21.4,0.593,-0.743,-0.455,1.054
54:21.4,0.61,-0.746,-0.446,1.062
54:21.4,0.643,-0.694,-0.458,1.051
54:21.4,0.643,-0.694,-0.458,1.051
54:21.4,0.637,-0.671,-0.469,1.037
54:21.4,0.663,-0.649,-0.474,1.042
54:21.4,0.718,-0.629,-0.457,1.058
54:21.4,0.754,-0.638,-0.462,1.09
54:21.5,0.721,-0.696,-0.49,1.116
54:21.5,0.678,-0.648,-0.464,1.046
54:21.5,0.653,-0.599,-0.417,0.979
54:21.5,0.612,-0.57,-0.387,0.922
54:21.5,0.66,-0.427,-0.443,0.902
54:21.5,0.66,-0.427,-0.443,0.902
54:21.5,0.66,-0.427,-0.443,0.902
54:21.5,0.752,-0.379,-0.558,1.01
54:21.5,0.835,-0.298,-0.579,1.059
54:21.5,0.898,-0.238,-0.565,1.087
54:21.6,0.93,-0.197,-0.591,1.119
54:21.6,0.891,-0.23,-0.664,1.135
54:21.6,0.807,-0.261,-0.619,1.05
54:21.6,0.602,-0.393,-0.463,0.855
54:21.6,0.602,-0.393,-0.463,0.855
54:21.6,0.602,-0.393,-0.463,0.855
54:21.6,0.581,-0.427,-0.434,0.842
54:21.6,0.644,-0.531,-0.484,0.965
54:21.6,0.749,-0.637,-0.54,1.122
54:21.6,0.792,-0.622,-0.496,1.123
54:21.7,0.784,-0.704,-0.499,1.166
54:21.7,0.67,-0.768,-0.501,1.136
54:21.7,0.673,-0.764,-0.426,1.104
54:21.7,0.662,-0.764,-0.415,1.093
54:21.7,0.662,-0.764,-0.415,1.093
54:21.7,0.662,-0.764,-0.415,1.093
54:21.7,0.7,-0.643,-0.38,1.024
54:21.7,0.678,-0.606,-0.379,0.985
54:21.7,0.65,-0.593,-0.465,0.995
54:21.7,0.693,-0.555,-0.55,1.044
54:21.8,0.83,-0.503,-0.596,1.139
54:21.8,0.9,-0.431,-0.591,1.16
54:21.8,0.801,-0.28,-0.509,0.989
54:21.8,0.86,-0.156,-0.569,1.043
54:21.8,0.86,-0.156,-0.569,1.043
54:21.8,0.86,-0.156,-0.569,1.043
54:21.8,0.86,-0.156,-0.569,1.043
54:21.8,0.865,-0.197,-0.597,1.069
54:21.8,0.85,-0.251,-0.617,1.08
54:21.8,0.856,-0.234,-0.628,1.087
54:21.9,0.742,-0.232,-0.524,0.938
54:21.9,0.605,-0.291,-0.527,0.853
54:21.9,0.543,-0.409,-0.543,0.87
54:21.9,0.612,-0.482,-0.555,0.957
54:21.9,0.777,-0.485,-0.494,1.041
54:21.9,0.777,-0.485,-0.494,1.041
54:21.9,0.726,-0.516,-0.463,1.004
54:21.9,0.669,-0.561,-0.678,1.105
54:21.9,0.811,-0.508,-0.671,1.169
54:21.9,0.795,-0.504,-0.552,1.091
54:22.0,0.74,-0.487,-0.523,1.029
54:22.0,0.743,-0.323,-0.531,0.969
54:22.0,0.661,-0.371,-0.597,0.965
54:22.0,0.837,-0.234,-0.661,1.092
54:22.0,0.837,-0.234,-0.661,1.092
54:22.0,0.837,-0.234,-0.661,1.092
54:22.0,0.708,-0.279,-0.637,0.992
54:22.0,0.67,-0.309,-0.59,0.945
54:22.0,0.765,-0.425,-0.517,1.016
54:22.0,0.757,-0.547,-0.508,1.063
54:22.1,0.699,-0.566,-0.549,1.054
54:22.1,0.696,-0.537,-0.598,1.063
54:22.1,0.686,-0.609,-0.651,1.125
54:22.1,0.682,-0.623,-0.568,1.084
54:22.1,0.714,-0.709,-0.517,1.131
54:22.1,0.714,-0.709,-0.517,1.131
54:22.1,0.573,-0.708,-0.447,1.015
54:22.1,0.418,-0.703,-0.518,0.968
54:22.1,0.482,-0.699,-0.533,1.003
54:22.1,0.679,-0.701,-0.595,1.143
54:22.2,0.742,-0.65,-0.481,1.097
54:22.2,0.721,-0.564,-0.516,1.051
54:22.2,0.577,-0.559,-0.608,1.008
54:22.2,0.502,-0.558,-0.701,1.027
54:22.2,0.81,-0.408,-0.593,1.084
54:22.2,0.81,-0.408,-0.593,1.084
54:22.2,0.81,-0.408,-0.593,1.084
54:22.2,0.775,-0.451,-0.64,1.102
54:22.2,0.593,-0.48,-0.452,0.887
54:22.2,0.454,-0.386,-0.322,0.677
54:22.3,0.418,-0.403,-0.35,0.678
54:22.3,0.479,-0.553,-0.613,0.954
54:22.3,0.686,-0.573,-0.588,1.07
54:22.3,0.963,-0.595,-0.537,1.253
54:22.3,0.904,-0.383,-0.324,1.034
54:22.3,0.904,-0.383,-0.324,1.034
54:22.3,0.616,-0.497,-0.511,0.942
54:22.3,0.337,-0.507,-0.603,0.857
54:22.3,0.43,-0.487,-0.574,0.867
54:22.3,0.747,-0.478,-0.616,1.08
54:22.4,0.818,-0.406,-0.617,1.102
54:22.4,0.647,-0.271,-0.694,0.987
54:22.4,0.584,-0.205,-0.695,0.931
54:22.4,0.634,-0.228,-0.74,1.001
54:22.4,0.665,-0.154,-0.675,0.96
54:22.4,0.665,-0.154,-0.675,0.96
54:22.4,0.625,-0.206,-0.63,0.911
54:22.4,0.664,-0.255,-0.597,0.929
54:22.4,0.657,-0.384,-0.652,1.002
54:22.5,0.72,-0.496,-0.661,1.096
54:22.5,0.841,-0.545,-0.585,1.16
54:22.5,0.863,-0.578,-0.471,1.14
54:22.5,0.728,-0.591,-0.489,1.058
54:22.5,0.727,-0.752,-0.474,1.148
54:22.5,0.727,-0.752,-0.474,1.148
54:22.5,0.727,-0.752,-0.474,1.148
54:22.5,0.803,-0.681,-0.378,1.119
54:22.5,0.741,-0.605,-0.369,1.025
54:22.5,0.607,-0.62,-0.484,0.994
54:22.5,0.585,-0.611,-0.474,0.97
54:22.6,0.707,-0.566,-0.499,1.034
54:22.6,0.81,-0.562,-0.459,1.087
54:22.6,0.804,-0.465,-0.445,1.03
54:22.6,0.649,-0.543,-0.508,0.987
54:22.6,0.649,-0.543,-0.508,0.987
54:22.6,0.649,-0.543,-0.508,0.987
54:22.6,0.63,-0.478,-0.491,0.931
54:22.6,0.542,-0.376,-0.666,0.937
54:22.6,0.449,-0.411,-0.637,0.881
54:22.7,0.528,-0.456,-0.765,1.035
54:22.7,0.544,-0.48,-0.898,1.154
54:22.7,0.725,-0.319,-0.641,1.019
54:22.7,0.827,-0.486,-0.77,1.23
54:22.7,0.648,-0.542,-0.517,0.99
54:22.7,0.648,-0.542,-0.517,0.99
54:22.7,0.648,-0.542,-0.517,0.99
54:22.7,0.648,-0.542,-0.517,0.99
54:22.7,0.63,-0.575,-0.451,0.965
54:22.7,0.664,-0.514,-0.484,0.969
54:22.8,0.626,-0.508,-0.548,0.975
54:22.8,0.618,-0.489,-0.618,1.001
54:22.8,0.66,-0.452,-0.672,1.045
54:22.8,0.735,-0.336,-0.601,1.007
54:22.8,0.658,-0.252,-0.492,0.859
54:22.8,0.658,-0.252,-0.492,0.859
54:22.8,0.658,-0.252,-0.492,0.859
54:22.8,0.659,-0.26,-0.636,0.952
54:22.8,0.624,-0.306,-0.643,0.947
54:22.8,0.712,-0.267,-0.515,0.918
54:22.9,0.729,-0.339,-0.632,1.023
54:22.9,0.68,-0.384,-0.616,0.995
54:22.9,0.716,-0.406,-0.575,1.004
54:22.9,0.773,-0.44,-0.491,1.016
54:22.9,0.765,-0.316,-0.484,0.959
54:22.9,0.765,-0.316,-0.484,0.959
54:22.9,0.765,-0.316,-0.484,0.959
54:22.9,0.647,-0.391,-0.68,1.017
54:22.9,0.561,-0.393,-0.845,1.088
54:22.9,0.705,-0.276,-0.767,1.078
54:23.0,0.842,-0.212,-0.828,1.2
54:23.0,0.798,-0.255,-0.747,1.122
54:23.0,0.79,-0.124,-0.684,1.052
54:23.0,0.725,-0.034,-0.933,1.182
54:23.0,0.704,-0.109,-0.728,1.019
54:23.0,0.517,-0.27,-0.715,0.923
54:23.0,0.517,-0.27,-0.715,0.923
54:23.0,0.552,-0.326,-0.708,0.955
54:23.0,0.759,-0.389,-0.654,1.075
54:23.0,0.866,-0.446,-0.653,1.173
54:23.1,0.816,-0.5,-0.703,1.187
54:23.1,0.783,-0.489,-0.53,1.064
54:23.1,0.809,-0.401,-0.6,1.084
54:23.1,0.73,-0.462,-0.554,1.026
54:23.1,0.65,-0.431,-0.511,0.932
54:23.1,0.766,-0.386,-0.498,0.992
54:23.1,0.766,-0.386,-0.498,0.992
54:23.1,0.833,-0.393,-0.511,1.053
54:23.1,0.791,-0.398,-0.567,1.051
54:23.1,0.707,-0.318,-0.6,0.98
54:23.2,0.704,-0.239,-0.52,0.907
54:23.2,0.768,-0.252,-0.536,0.97
54:23.2,0.687,-0.298,-0.577,0.945
54:23.2,0.69,-0.26,-0.546,0.918
54:23.2,0.778,-0.415,-0.761,1.165
54:23.2,0.778,-0.415,-0.761,1.165
54:23.2,0.778,-0.415,-0.761,1.165
54:23.2,0.778,-0.415,-0.761,1.165
54:23.2,0.815,-0.331,-0.5,1.012
54:23.2,0.747,-0.262,-0.539,0.958
54:23.3,0.581,-0.446,-0.661,0.987
54:23.3,0.618,-0.428,-0.601,0.962
54:23.3,0.805,-0.394,-0.686,1.129
54:23.3,0.799,-0.329,-0.689,1.105
54:23.3,0.82,-0.221,-0.53,1.001
54:23.3,0.605,-0.285,-0.583,0.887
54:23.3,0.605,-0.285,-0.583,0.887
54:23.3,0.605,-0.285,-0.583,0.887
54:23.3,0.715,-0.279,-0.591,0.969
54:23.3,0.766,-0.223,-0.642,1.024
54:23.4,0.75,-0.291,-0.826,1.153
54:23.4,0.772,-0.293,-0.664,1.06
54:23.4,0.827,-0.204,-0.604,1.044
54:23.4,0.719,-0.269,-0.632,0.994
54:23.4,0.803,-0.303,-0.654,1.079
54:23.4,0.803,-0.303,-0.654,1.079
54:23.4,0.803,-0.303,-0.654,1.079
54:23.4,0.764,-0.257,-0.704,1.07
54:23.4,0.752,-0.138,-0.643,0.999
54:23.4,0.813,-0.216,-0.757,1.132
54:23.5,0.813,-0.258,-0.751,1.136
54:23.5,0.843,-0.148,-0.603,1.047
54:23.5,0.838,-0.156,-0.454,0.966
54:23.5,0.777,-0.22,-0.336,0.875
54:23.5,0.965,-0.158,-0.274,1.016
54:23.5,0.965,-0.158,-0.274,1.016
54:23.5,0.965,-0.158,-0.274,1.016
54:23.5,0.965,-0.158,-0.274,1.016
54:23.5,0.9,-0.146,-0.33,0.97
54:23.5,0.747,-0.134,-0.652,1.001
54:23.6,0.734,-0.258,-0.375,0.864
54:23.6,0.875,-0.191,-0.543,1.047
54:23.6,0.895,-0.224,-0.729,1.176
54:23.6,0.823,-0.104,-0.542,0.991
54:23.6,0.718,-0.234,-0.664,1.006
54:23.6,0.718,-0.234,-0.664,1.006
54:23.6,0.718,-0.234,-0.664,1.006
54:23.6,0.684,-0.266,-0.604,0.95
54:23.6,0.635,-0.26,-0.595,0.908
54:23.6,0.552,-0.285,-0.695,0.932
54:23.7,0.533,-0.342,-0.642,0.902
54:23.7,0.6,-0.394,-0.751,1.039
54:23.7,0.713,-0.361,-0.803,1.133
54:23.7,0.758,-0.348,-0.816,1.167
54:23.7,0.653,-0.329,-0.639,0.971
54:23.7,0.705,-0.349,-0.587,0.982
54:23.7,0.705,-0.349,-0.587,0.982
54:23.7,0.705,-0.349,-0.587,0.982
54:23.7,0.906,-0.328,-0.494,1.083
54:23.7,0.911,-0.233,-0.456,1.045
54:23.8,0.732,-0.228,-0.45,0.889
54:23.8,0.645,-0.272,-0.582,0.91
54:23.8,0.767,-0.327,-0.546,0.997
54:23.8,0.933,-0.259,-0.451,1.068
54:23.8,0.929,-0.295,-0.494,1.093
54:23.8,0.725,-0.322,-0.534,0.956
54:23.8,0.725,-0.322,-0.534,0.956
54:23.8,0.725,-0.322,-0.534,0.956
54:23.8,0.768,-0.278,-0.503,0.959
54:23.9,0.78,-0.364,-0.641,1.073
54:23.9,0.788,-0.316,-0.617,1.05
54:23.9,0.852,-0.294,-0.53,1.046
54:23.9,0.849,-0.29,-0.576,1.066
54:23.9,0.721,-0.318,-0.684,1.043
54:23.9,0.771,-0.262,-0.582,1.001
54:23.9,0.771,-0.262,-0.582,1.001
54:23.9,0.771,-0.262,-0.582,1.001
54:23.9,0.786,-0.219,-0.557,0.988
54:23.9,0.805,-0.245,-0.583,1.024
54:24.0,0.795,-0.204,-0.619,1.028
54:24.0,0.814,-0.188,-0.63,1.046
54:24.0,0.859,-0.178,-0.608,1.067
54:24.0,0.85,-0.175,-0.599,1.054
54:24.0,0.772,-0.132,-0.564,0.965
54:24.0,0.828,-0.211,-0.648,1.072
54:24.0,0.828,-0.211,-0.648,1.072
54:24.0,0.828,-0.211,-0.648,1.072
54:24.0,0.828,-0.211,-0.648,1.072
54:24.0,0.809,-0.208,-0.634,1.049
54:24.1,0.764,-0.17,-0.639,1.01
54:24.1,0.708,-0.253,-0.641,0.988
54:24.1,0.747,-0.256,-0.575,0.977
54:24.1,0.755,-0.25,-0.51,0.945
54:24.1,0.718,-0.258,-0.56,0.946
54:24.1,0.817,-0.328,-0.572,1.05
54:24.1,0.817,-0.328,-0.572,1.05
54:24.1,0.817,-0.328,-0.572,1.05
54:24.1,0.716,-0.352,-0.644,1.025
54:24.1,0.697,-0.416,-0.628,1.026
54:24.2,0.813,-0.369,-0.616,1.085
54:24.2,0.762,-0.367,-0.539,1.003
54:24.2,0.697,-0.319,-0.471,0.9
54:24.2,0.678,-0.392,-0.602,0.988
54:24.2,0.715,-0.383,-0.609,1.014
54:24.2,0.826,-0.27,-0.517,1.011
54:24.2,0.674,-0.298,-0.615,0.96
54:24.2,0.674,-0.298,-0.615,0.96
54:24.2,0.716,-0.27,-0.662,1.012
54:24.2,0.846,-0.251,-0.595,1.064
54:24.3,0.87,-0.232,-0.623,1.095
54:24.3,0.796,-0.195,-0.635,1.037
54:24.3,0.777,-0.163,-0.594,0.992
54:24.3,0.795,-0.253,-0.639,1.051
54:24.3,0.771,-0.265,-0.602,1.013
54:24.3,0.736,-0.218,-0.585,0.965
54:24.3,0.736,-0.218,-0.585,0.965
54:24.3,0.736,-0.218,-0.585,0.965
54:24.3,0.758,-0.316,-0.639,1.041
54:24.3,0.837,-0.234,-0.59,1.05
54:24.4,0.784,-0.219,-0.589,1.005
54:24.4,0.719,-0.223,-0.559,0.938
54:24.4,0.703,-0.354,-0.7,1.053
54:24.4,0.737,-0.315,-0.541,0.967
54:24.4,0.832,-0.257,-0.623,1.071
54:24.4,0.777,-0.347,-0.661,1.078
54:24.4,0.692,-0.295,-0.663,1.003
54:24.4,0.692,-0.295,-0.663,1.003
54:24.4,0.692,-0.295,-0.663,1.003
54:24.4,0.729,-0.22,-0.604,0.972
54:24.5,0.837,-0.162,-0.552,1.016
54:24.5,0.831,-0.172,-0.574,1.025
54:24.5,0.798,-0.138,-0.662,1.046
54:24.5,0.788,-0.193,-0.668,1.051
54:24.5,0.818,-0.153,-0.704,1.09
54:24.5,0.738,-0.172,-0.756,1.07
54:24.5,0.738,-0.172,-0.756,1.07
54:24.5,0.738,-0.172,-0.756,1.07
54:24.5,0.694,-0.261,-0.617,0.965
54:24.5,0.825,-0.22,-0.638,1.066
54:24.6,0.872,-0.29,-0.578,1.086
54:24.6,0.819,-0.253,-0.627,1.062
54:24.6,0.699,-0.296,-0.588,0.96
54:24.6,0.722,-0.318,-0.649,1.022
54:24.6,0.755,-0.394,-0.674,1.086
54:24.6,0.525,-0.316,-0.502,0.792
54:24.6,0.525,-0.316,-0.502,0.792
54:24.6,0.525,-0.316,-0.502,0.792
54:24.6,0.47,-0.321,-0.483,0.746
54:24.6,0.487,-0.299,-0.535,0.783
54:24.7,0.678,-0.28,-0.603,0.95
54:24.7,0.765,-0.306,-0.777,1.133
54:24.7,0.725,-0.322,-0.727,1.076
54:24.7,0.742,-0.367,-0.747,1.115
54:24.7,0.69,-0.402,-0.735,1.085
54:24.7,0.589,-0.439,-0.603,0.95
54:24.7,0.589,-0.439,-0.603,0.95
54:24.7,0.589,-0.439,-0.603,0.95
54:24.7,0.641,-0.457,-0.661,1.028
54:24.7,0.742,-0.462,-0.67,1.101
54:24.8,0.756,-0.424,-0.612,1.061
54:24.8,0.695,-0.4,-0.578,0.988
54:24.8,0.615,-0.468,-0.592,0.974
54:24.8,0.661,-0.473,-0.591,1.005
54:24.8,0.748,-0.438,-0.568,1.036
54:24.8,0.737,-0.471,-0.599,1.06
54:24.8,0.784,-0.435,-0.634,1.098
54:24.8,0.784,-0.435,-0.634,1.098
54:24.8,0.804,-0.468,-0.612,1.114
54:24.9,0.801,-0.429,-0.571,1.073
54:24.9,0.801,-0.367,-0.572,1.05
54:24.9,0.751,-0.35,-0.581,1.012
54:24.9,0.747,-0.318,-0.524,0.966
54:24.9,0.766,-0.281,-0.51,0.962
54:24.9,0.738,-0.289,-0.579,0.982
54:24.9,0.807,-0.231,-0.598,1.031
54:24.9,0.807,-0.231,-0.598,1.031
54:24.9,0.807,-0.231,-0.598,1.031
54:24.9,0.795,-0.205,-0.497,0.96
54:24.9,0.753,-0.205,-0.519,0.937
54:25.0,0.729,-0.273,-0.573,0.967
54:25.0,0.742,-0.283,-0.51,0.944
54:25.0,0.773,-0.281,-0.517,0.971
54:25.0,0.722,-0.359,-0.595,1.002
54:25.0,0.707,-0.338,-0.589,0.98
54:25.0,0.748,-0.353,-0.619,1.033
54:25.0,0.813,-0.383,-0.539,1.048
54:25.0,0.813,-0.383,-0.539,1.048
54:25.0,0.813,-0.383,-0.539,1.048
54:25.1,0.754,-0.368,-0.655,1.064
54:25.1,0.712,-0.416,-0.627,1.036
54:25.1,0.82,-0.333,-0.564,1.049
54:25.1,0.817,-0.296,-0.53,1.018
54:25.1,0.777,-0.269,-0.539,0.983
